,Filo,Classe,Ordem,Família ,Gênero,Espécie,Ewe grop,Ponto,Área,Município,Dia,Mês,Ano,Data,Massa(g),Largura Cefalotoracica (mm),Sexo,Estágio,Estação,Salinidade,Gradiente Salino,Temperatura,Tipo de Maré
12927,Arthropoda,Malacostraca,Decapoda,Penaeidae,Xiphopenaeus,Xiphopenaeus kroyeri,27. Shrimp,10,Alto Mar,Alto Mar,4,3,2018,04/03/2018,"1,97",,,,Verao,34,Marinho,26,
12928,Arthropoda,Malacostraca,Decapoda,Penaeidae,Xiphopenaeus,Xiphopenaeus kroyeri,27. Shrimp,10,Alto Mar,Alto Mar,4,3,2018,04/03/2018,"1,97",,,,Verao,34,Marinho,26,
12929,Arthropoda,Malacostraca,Decapoda,Penaeidae,Xiphopenaeus,Xiphopenaeus kroyeri,27. Shrimp,10,Alto Mar,Alto Mar,4,3,2018,04/03/2018,"1,97",,,,Verao,34,Marinho,26,
12930,Arthropoda,Malacostraca,Decapoda,Penaeidae,Xiphopenaeus,Xiphopenaeus kroyeri,27. Shrimp,10,Alto Mar,Alto Mar,4,3,2018,04/03/2018,"1,97",,,,Verao,34,Marinho,26,
12931,Arthropoda,Malacostraca,Decapoda,Penaeidae,Xiphopenaeus,Xiphopenaeus kroyeri,27. Shrimp,10,Alto Mar,Alto Mar,4,3,2018,04/03/2018,"1,97",,,,Verao,34,Marinho,26,
12932,Arthropoda,Malacostraca,Decapoda,Penaeidae,Xiphopenaeus,Xiphopenaeus kroyeri,27. Shrimp,10,Alto Mar,Alto Mar,4,3,2018,04/03/2018,"1,97",,,,Verao,34,Marinho,26,
12933,Arthropoda,Malacostraca,Decapoda,Penaeidae,Xiphopenaeus,Xiphopenaeus kroyeri,27. Shrimp,10,Alto Mar,Alto Mar,4,3,2018,04/03/2018,"1,97",,,,Verao,34,Marinho,26,
12934,Arthropoda,Malacostraca,Decapoda,Penaeidae,Xiphopenaeus,Xiphopenaeus kroyeri,27. Shrimp,10,Alto Mar,Alto Mar,4,3,2018,04/03/2018,"1,97",,,,Verao,34,Marinho,26,
12935,Arthropoda,Malacostraca,Decapoda,Penaeidae,Xiphopenaeus,Xiphopenaeus kroyeri,27. Shrimp,10,Alto Mar,Alto Mar,4,3,2018,04/03/2018,"1,97",,,,Verao,34,Marinho,26,
12936,Arthropoda,Malacostraca,Decapoda,Penaeidae,Xiphopenaeus,Xiphopenaeus kroyeri,27. Shrimp,10,Alto Mar,Alto Mar,4,3,2018,04/03/2018,"1,97",,,,Verao,34,Marinho,26,
12937,Arthropoda,Malacostraca,Decapoda,Penaeidae,Xiphopenaeus,Xiphopenaeus kroyeri,27. Shrimp,10,Alto Mar,Alto Mar,4,3,2018,04/03/2018,"1,97",,,,Verao,34,Marinho,26,
12938,Arthropoda,Malacostraca,Decapoda,Penaeidae,Xiphopenaeus,Xiphopenaeus kroyeri,27. Shrimp,10,Alto Mar,Alto Mar,4,3,2018,04/03/2018,"1,97",,,,Verao,34,Marinho,26,
12939,Arthropoda,Malacostraca,Decapoda,Penaeidae,Xiphopenaeus,Xiphopenaeus kroyeri,27. Shrimp,10,Alto Mar,Alto Mar,4,3,2018,04/03/2018,"1,97",,,,Verao,34,Marinho,26,
12940,Arthropoda,Malacostraca,Decapoda,Penaeidae,Xiphopenaeus,Xiphopenaeus kroyeri,27. Shrimp,10,Alto Mar,Alto Mar,4,3,2018,04/03/2018,"1,97",,,,Verao,34,Marinho,26,
12941,Arthropoda,Malacostraca,Decapoda,Penaeidae,Xiphopenaeus,Xiphopenaeus kroyeri,27. Shrimp,10,Alto Mar,Alto Mar,4,3,2018,04/03/2018,"1,97",,,,Verao,34,Marinho,26,
12942,Arthropoda,Malacostraca,Decapoda,Penaeidae,Xiphopenaeus,Xiphopenaeus kroyeri,27. Shrimp,10,Alto Mar,Alto Mar,4,3,2018,04/03/2018,"1,97",,,,Verao,34,Marinho,26,
12943,Arthropoda,Malacostraca,Decapoda,Penaeidae,Xiphopenaeus,Xiphopenaeus kroyeri,27. Shrimp,10,Alto Mar,Alto Mar,4,3,2018,04/03/2018,"1,97",,,,Verao,34,Marinho,26,
12944,Arthropoda,Malacostraca,Decapoda,Penaeidae,Litopenaeus,Litopenaeus schmitti,27. Shrimp,10,Alto Mar,Alto Mar,4,3,2018,04/03/2018,21,31,m,j,Verao,34,Marinho,26,
12945,Arthropoda,Malacostraca,Decapoda,Penaeidae,Litopenaeus,Litopenaeus schmitti,27. Shrimp,10,Alto Mar,Alto Mar,4,3,2018,04/03/2018,"15,07",26,m,j,Verao,34,Marinho,26,
12946,Arthropoda,Malacostraca,Decapoda,Penaeidae,Litopenaeus,Litopenaeus schmitti,27. Shrimp,10,Alto Mar,Alto Mar,4,3,2018,04/03/2018,"9,84",22,m,a,Verao,34,Marinho,26,
12947,Arthropoda,Malacostraca,Decapoda,Portunidae,Callinectes,Callinectes sp.,26. Blue crabs,10,Alto Mar,Alto Mar,4,3,2018,04/03/2018,"2,33",22,m,j,Verao,34,Marinho,26,
12948,Arthropoda,Malacostraca,Decapoda,Sicyoniidae,Sicyonia,Sicyonia dorsalis,28. Others crustaceans,10,Alto Mar,Alto Mar,4,3,2018,04/03/2018,"1,1",9,,,Verao,34,Marinho,26,
12949,Arthropoda,Malacostraca,Decapoda,Sicyoniidae,Sicyonia,Sicyonia dorsalis,28. Others crustaceans,10,Alto Mar,Alto Mar,4,3,2018,04/03/2018,"1,23",,,,Verao,34,Marinho,26,
12950,Arthropoda,Malacostraca,Decapoda,Portunidae,Callinectes,Callinectes ornatus,26. Blue crabs,6,Ilha da Cotinga,Paranaguá,4,3,2018,04/03/2018,"37,97",65,m,a,Verao,28,Polihalino,26,
12951,Arthropoda,Malacostraca,Decapoda,Portunidae,Callinectes,Callinectes ornatus,26. Blue crabs,6,Ilha da Cotinga,Paranaguá,4,3,2018,04/03/2018,"53,06",72,m,a,Verao,28,Polihalino,26,
12952,Arthropoda,Malacostraca,Decapoda,Portunidae,Callinectes,Callinectes ornatus,26. Blue crabs,6,Ilha da Cotinga,Paranaguá,4,3,2018,04/03/2018,"23,19",55,m,a,Verao,28,Polihalino,26,
12953,Arthropoda,Malacostraca,Decapoda,Portunidae,Callinectes,Callinectes ornatus,26. Blue crabs,6,Ilha da Cotinga,Paranaguá,4,3,2018,04/03/2018,"46,68",68,m,a,Verao,28,Polihalino,26,
12954,Arthropoda,Malacostraca,Decapoda,Portunidae,Callinectes,Callinectes ornatus,26. Blue crabs,6,Ilha da Cotinga,Paranaguá,4,3,2018,04/03/2018,"48,62",68,m,a,Verao,28,Polihalino,26,
12955,Arthropoda,Malacostraca,Decapoda,Portunidae,Callinectes,Callinectes ornatus,26. Blue crabs,6,Ilha da Cotinga,Paranaguá,4,3,2018,04/03/2018,"33,77",63,m,a,Verao,28,Polihalino,26,
12956,Arthropoda,Malacostraca,Decapoda,Portunidae,Callinectes,Callinectes ornatus,26. Blue crabs,6,Ilha da Cotinga,Paranaguá,4,3,2018,04/03/2018,"24,04",58,m,a,Verao,28,Polihalino,26,
12957,Arthropoda,Malacostraca,Decapoda,Portunidae,Callinectes,Callinectes ornatus,26. Blue crabs,6,Ilha da Cotinga,Paranaguá,4,3,2018,04/03/2018,"20,48",53,m,a,Verao,28,Polihalino,26,
12958,Arthropoda,Malacostraca,Decapoda,Portunidae,Callinectes,Callinectes ornatus,26. Blue crabs,6,Ilha da Cotinga,Paranaguá,4,3,2018,04/03/2018,"37,42",64,m,a,Verao,28,Polihalino,26,
12959,Arthropoda,Malacostraca,Decapoda,Portunidae,Callinectes,Callinectes ornatus,26. Blue crabs,6,Ilha da Cotinga,Paranaguá,4,3,2018,04/03/2018,"32,96",60,m,a,Verao,28,Polihalino,26,
12960,Arthropoda,Malacostraca,Decapoda,Portunidae,Callinectes,Callinectes ornatus,26. Blue crabs,6,Ilha da Cotinga,Paranaguá,4,3,2018,04/03/2018,"26,04",56,m,a,Verao,28,Polihalino,26,
12961,Arthropoda,Malacostraca,Decapoda,Portunidae,Callinectes,Callinectes ornatus,26. Blue crabs,6,Ilha da Cotinga,Paranaguá,4,3,2018,04/03/2018,"9,52",42,m,j,Verao,28,Polihalino,26,
12962,Arthropoda,Malacostraca,Decapoda,Portunidae,Callinectes,Callinectes ornatus,26. Blue crabs,6,Ilha da Cotinga,Paranaguá,4,3,2018,04/03/2018,"11,34",42,fn,j,Verao,28,Polihalino,26,
12963,Arthropoda,Malacostraca,Decapoda,Portunidae,Callinectes,Callinectes ornatus,26. Blue crabs,6,Ilha da Cotinga,Paranaguá,4,3,2018,04/03/2018,"6,87",37,fn,j,Verao,28,Polihalino,26,
12964,Arthropoda,Malacostraca,Decapoda,Portunidae,Callinectes,Callinectes ornatus,26. Blue crabs,6,Ilha da Cotinga,Paranaguá,4,3,2018,04/03/2018,"5,42",36,m,j,Verao,28,Polihalino,26,
12965,Arthropoda,Malacostraca,Decapoda,Portunidae,Callinectes,Callinectes danae,26. Blue crabs,6,Ilha da Cotinga,Paranaguá,4,3,2018,04/03/2018,"59,72",53,fo,a,Verao,28,Polihalino,26,
12966,Arthropoda,Malacostraca,Decapoda,Portunidae,Callinectes,Callinectes danae,26. Blue crabs,6,Ilha da Cotinga,Paranaguá,4,3,2018,04/03/2018,"42,53",69,fn,a,Verao,28,Polihalino,26,
12967,Arthropoda,Malacostraca,Decapoda,Portunidae,Callinectes,Callinectes danae,26. Blue crabs,6,Ilha da Cotinga,Paranaguá,4,3,2018,04/03/2018,"29,26",62,fn,a,Verao,28,Polihalino,26,
12968,Arthropoda,Malacostraca,Decapoda,Portunidae,Callinectes,Callinectes danae,26. Blue crabs,6,Ilha da Cotinga,Paranaguá,4,3,2018,04/03/2018,"48,94",65,fo,a,Verao,28,Polihalino,26,
12969,Arthropoda,Malacostraca,Decapoda,Portunidae,Callinectes,Callinectes danae,26. Blue crabs,6,Ilha da Cotinga,Paranaguá,4,3,2018,04/03/2018,"25,32",59,fn,a,Verao,28,Polihalino,26,
12970,Mollusca,Cephalopoda,Myopsida,Loliginidae,Lolliguncula,Lolliguncula sp.,Cefalopodes,6,Ilha da Cotinga,Paranaguá,4,3,2018,04/03/2018,"9,84",,,,Verao,28,Polihalino,26,
12971,Mollusca,Cephalopoda,Myopsida,Loliginidae,Lolliguncula,Lolliguncula sp.,Cefalopodes,6,Ilha da Cotinga,Paranaguá,4,3,2018,04/03/2018,"2,58",,,,Verao,28,Polihalino,26,
12972,Echinodermata,Asteroidea,Paxillosida,Luidiidae,Luidia,Luidia sp.,32. Echinoderms,6,Ilha da Cotinga,Paranaguá,4,3,2018,04/03/2018,"21,6",,,,Verao,28,Polihalino,26,
12973,Echinodermata,Asteroidea,Paxillosida,Luidiidae,Luidia,Luidia sp.,32. Echinoderms,6,Ilha da Cotinga,Paranaguá,4,3,2018,04/03/2018,"15,42",,,,Verao,28,Polihalino,26,
12974,Echinodermata,Asteroidea,Paxillosida,Luidiidae,Luidia,Luidia sp.,32. Echinoderms,6,Ilha da Cotinga,Paranaguá,4,3,2018,04/03/2018,"15,42",,,,Verao,28,Polihalino,26,
12975,Echinodermata,Asteroidea,Paxillosida,Luidiidae,Luidia,Luidia sp.,32. Echinoderms,6,Ilha da Cotinga,Paranaguá,4,3,2018,04/03/2018,"15,42",,,,Verao,28,Polihalino,26,
12976,Arthropoda,Malacostraca,Decapoda,Portunidae,Callinectes,Callinectes sp.,26. Blue crabs,6,Ilha da Cotinga,Paranaguá,4,3,2018,04/03/2018,"5,68",34,m,j,Verao,28,Polihalino,26,
12977,Arthropoda,Malacostraca,Decapoda,Penaeidae,Xiphopenaeus,Xiphopenaeus kroyeri,27. Shrimp,6,Ilha da Cotinga,Paranaguá,4,3,2018,04/03/2018,"2,94",17,m,a,Verao,28,Polihalino,26,
12978,Arthropoda,Malacostraca,Decapoda,Penaeidae,Xiphopenaeus,Xiphopenaeus kroyeri,27. Shrimp,6,Ilha da Cotinga,Paranaguá,4,3,2018,04/03/2018,"2,17",15,m,a,Verao,28,Polihalino,26,
12979,Arthropoda,Malacostraca,Decapoda,Penaeidae,Xiphopenaeus,Xiphopenaeus kroyeri,27. Shrimp,6,Ilha da Cotinga,Paranaguá,4,3,2018,04/03/2018,"3,47",17,fn,j,Verao,28,Polihalino,26,
12980,Arthropoda,Malacostraca,Decapoda,Penaeidae,Xiphopenaeus,Xiphopenaeus kroyeri,27. Shrimp,6,Ilha da Cotinga,Paranaguá,4,3,2018,04/03/2018,"2,95",17,m,a,Verao,28,Polihalino,26,
12981,Arthropoda,Malacostraca,Decapoda,Penaeidae,Xiphopenaeus,Xiphopenaeus kroyeri,27. Shrimp,6,Ilha da Cotinga,Paranaguá,4,3,2018,04/03/2018,"3,82",20,fo,a,Verao,28,Polihalino,26,
12982,Arthropoda,Malacostraca,Decapoda,Penaeidae,Xiphopenaeus,Xiphopenaeus kroyeri,27. Shrimp,6,Ilha da Cotinga,Paranaguá,4,3,2018,04/03/2018,"2,29",16,m,a,Verao,28,Polihalino,26,
12983,Arthropoda,Malacostraca,Decapoda,Penaeidae,Xiphopenaeus,Xiphopenaeus kroyeri,27. Shrimp,6,Ilha da Cotinga,Paranaguá,4,3,2018,04/03/2018,"3,09",19,m,a,Verao,28,Polihalino,26,
12984,Arthropoda,Malacostraca,Decapoda,Penaeidae,Xiphopenaeus,Xiphopenaeus kroyeri,27. Shrimp,6,Ilha da Cotinga,Paranaguá,4,3,2018,04/03/2018,"2,54",16,fn,j,Verao,28,Polihalino,26,
12985,Arthropoda,Malacostraca,Decapoda,Penaeidae,Xiphopenaeus,Xiphopenaeus kroyeri,27. Shrimp,6,Ilha da Cotinga,Paranaguá,4,3,2018,04/03/2018,"2,97",18,fn,j,Verao,28,Polihalino,26,
12986,Arthropoda,Malacostraca,Decapoda,Penaeidae,Xiphopenaeus,Xiphopenaeus kroyeri,27. Shrimp,6,Ilha da Cotinga,Paranaguá,4,3,2018,04/03/2018,"3,53",20,fn,j,Verao,28,Polihalino,26,
12987,Arthropoda,Malacostraca,Decapoda,Penaeidae,Xiphopenaeus,Xiphopenaeus kroyeri,27. Shrimp,6,Ilha da Cotinga,Paranaguá,4,3,2018,04/03/2018,"2,11",16,m,a,Verao,28,Polihalino,26,
12988,Arthropoda,Malacostraca,Decapoda,Penaeidae,Xiphopenaeus,Xiphopenaeus kroyeri,27. Shrimp,6,Ilha da Cotinga,Paranaguá,4,3,2018,04/03/2018,"3,74",19,fo,a,Verao,28,Polihalino,26,
12989,Arthropoda,Malacostraca,Decapoda,Penaeidae,Xiphopenaeus,Xiphopenaeus kroyeri,27. Shrimp,6,Ilha da Cotinga,Paranaguá,4,3,2018,04/03/2018,"2,74",18,fo,a,Verao,28,Polihalino,26,
12990,Arthropoda,Malacostraca,Decapoda,Penaeidae,Xiphopenaeus,Xiphopenaeus kroyeri,27. Shrimp,6,Ilha da Cotinga,Paranaguá,4,3,2018,04/03/2018,"2,84",16,fn,j,Verao,28,Polihalino,26,
12991,Arthropoda,Malacostraca,Decapoda,Penaeidae,Xiphopenaeus,Xiphopenaeus kroyeri,27. Shrimp,6,Ilha da Cotinga,Paranaguá,4,3,2018,04/03/2018,"3,73",19,m,a,Verao,28,Polihalino,26,
12992,Arthropoda,Malacostraca,Decapoda,Penaeidae,Xiphopenaeus,Xiphopenaeus kroyeri,27. Shrimp,6,Ilha da Cotinga,Paranaguá,4,3,2018,04/03/2018,"3,57",19,fo,a,Verao,28,Polihalino,26,
12993,Arthropoda,Malacostraca,Decapoda,Penaeidae,Xiphopenaeus,Xiphopenaeus kroyeri,27. Shrimp,6,Ilha da Cotinga,Paranaguá,4,3,2018,04/03/2018,"3,05",20,fo,a,Verao,28,Polihalino,26,
12994,Arthropoda,Malacostraca,Decapoda,Penaeidae,Xiphopenaeus,Xiphopenaeus kroyeri,27. Shrimp,6,Ilha da Cotinga,Paranaguá,4,3,2018,04/03/2018,"3,07",18,m,a,Verao,28,Polihalino,26,
12995,Arthropoda,Malacostraca,Decapoda,Penaeidae,Xiphopenaeus,Xiphopenaeus kroyeri,27. Shrimp,6,Ilha da Cotinga,Paranaguá,4,3,2018,04/03/2018,"2,04",16,m,a,Verao,28,Polihalino,26,
12996,Arthropoda,Malacostraca,Decapoda,Penaeidae,Xiphopenaeus,Xiphopenaeus kroyeri,27. Shrimp,6,Ilha da Cotinga,Paranaguá,4,3,2018,04/03/2018,"2,83",17,fo,a,Verao,28,Polihalino,26,
12997,Arthropoda,Malacostraca,Decapoda,Penaeidae,Xiphopenaeus,Xiphopenaeus kroyeri,27. Shrimp,6,Ilha da Cotinga,Paranaguá,4,3,2018,04/03/2018,3,18,fo,a,Verao,28,Polihalino,26,
12998,Arthropoda,Malacostraca,Decapoda,Penaeidae,Xiphopenaeus,Xiphopenaeus kroyeri,27. Shrimp,6,Ilha da Cotinga,Paranaguá,4,3,2018,04/03/2018,"3,02",18,m,a,Verao,28,Polihalino,26,
12999,Arthropoda,Malacostraca,Decapoda,Penaeidae,Xiphopenaeus,Xiphopenaeus kroyeri,27. Shrimp,6,Ilha da Cotinga,Paranaguá,4,3,2018,04/03/2018,"3,31",17,m,a,Verao,28,Polihalino,26,
13000,Arthropoda,Malacostraca,Decapoda,Penaeidae,Xiphopenaeus,Xiphopenaeus kroyeri,27. Shrimp,6,Ilha da Cotinga,Paranaguá,4,3,2018,04/03/2018,"3,26",17,fn,j,Verao,28,Polihalino,26,
13001,Arthropoda,Malacostraca,Decapoda,Penaeidae,Xiphopenaeus,Xiphopenaeus kroyeri,27. Shrimp,6,Ilha da Cotinga,Paranaguá,4,3,2018,04/03/2018,"3,65",20,fo,a,Verao,28,Polihalino,26,
13002,Arthropoda,Malacostraca,Decapoda,Penaeidae,Xiphopenaeus,Xiphopenaeus kroyeri,27. Shrimp,6,Ilha da Cotinga,Paranaguá,4,3,2018,04/03/2018,"3,45",18,fn,j,Verao,28,Polihalino,26,
13003,Arthropoda,Malacostraca,Decapoda,Penaeidae,Xiphopenaeus,Xiphopenaeus kroyeri,27. Shrimp,6,Ilha da Cotinga,Paranaguá,4,3,2018,04/03/2018,"2,98",15,m,a,Verao,28,Polihalino,26,
13004,Arthropoda,Malacostraca,Decapoda,Penaeidae,Xiphopenaeus,Xiphopenaeus kroyeri,27. Shrimp,6,Ilha da Cotinga,Paranaguá,4,3,2018,04/03/2018,"4,38",21,m,a,Verao,28,Polihalino,26,
13005,Arthropoda,Malacostraca,Decapoda,Penaeidae,Xiphopenaeus,Xiphopenaeus kroyeri,27. Shrimp,6,Ilha da Cotinga,Paranaguá,4,3,2018,04/03/2018,"2,29",17,m,a,Verao,28,Polihalino,26,
13006,Arthropoda,Malacostraca,Decapoda,Penaeidae,Xiphopenaeus,Xiphopenaeus kroyeri,27. Shrimp,6,Ilha da Cotinga,Paranaguá,4,3,2018,04/03/2018,"4,03",21,m,a,Verao,28,Polihalino,26,
13007,Arthropoda,Malacostraca,Decapoda,Penaeidae,Xiphopenaeus,Xiphopenaeus kroyeri,27. Shrimp,6,Ilha da Cotinga,Paranaguá,4,3,2018,04/03/2018,"2,85",,,,Verao,28,Polihalino,26,
13008,Arthropoda,Malacostraca,Decapoda,Penaeidae,Xiphopenaeus,Xiphopenaeus kroyeri,27. Shrimp,6,Ilha da Cotinga,Paranaguá,4,3,2018,04/03/2018,"2,85",,,,Verao,28,Polihalino,26,
13009,Arthropoda,Malacostraca,Decapoda,Penaeidae,Xiphopenaeus,Xiphopenaeus kroyeri,27. Shrimp,6,Ilha da Cotinga,Paranaguá,4,3,2018,04/03/2018,"2,85",,,,Verao,28,Polihalino,26,
13010,Arthropoda,Malacostraca,Decapoda,Penaeidae,Xiphopenaeus,Xiphopenaeus kroyeri,27. Shrimp,6,Ilha da Cotinga,Paranaguá,4,3,2018,04/03/2018,"2,85",,,,Verao,28,Polihalino,26,
13011,Arthropoda,Malacostraca,Decapoda,Penaeidae,Xiphopenaeus,Xiphopenaeus kroyeri,27. Shrimp,6,Ilha da Cotinga,Paranaguá,4,3,2018,04/03/2018,"2,85",,,,Verao,28,Polihalino,26,
13012,Arthropoda,Malacostraca,Decapoda,Penaeidae,Xiphopenaeus,Xiphopenaeus kroyeri,27. Shrimp,6,Ilha da Cotinga,Paranaguá,4,3,2018,04/03/2018,"2,85",,,,Verao,28,Polihalino,26,
13013,Arthropoda,Malacostraca,Decapoda,Penaeidae,Xiphopenaeus,Xiphopenaeus kroyeri,27. Shrimp,6,Ilha da Cotinga,Paranaguá,4,3,2018,04/03/2018,"2,85",,,,Verao,28,Polihalino,26,
13014,Arthropoda,Malacostraca,Decapoda,Penaeidae,Xiphopenaeus,Xiphopenaeus kroyeri,27. Shrimp,6,Ilha da Cotinga,Paranaguá,4,3,2018,04/03/2018,"2,85",,,,Verao,28,Polihalino,26,
13015,Arthropoda,Malacostraca,Decapoda,Penaeidae,Xiphopenaeus,Xiphopenaeus kroyeri,27. Shrimp,6,Ilha da Cotinga,Paranaguá,4,3,2018,04/03/2018,"2,85",,,,Verao,28,Polihalino,26,
13016,Arthropoda,Malacostraca,Decapoda,Penaeidae,Xiphopenaeus,Xiphopenaeus kroyeri,27. Shrimp,6,Ilha da Cotinga,Paranaguá,4,3,2018,04/03/2018,"2,85",,,,Verao,28,Polihalino,26,
13017,Arthropoda,Malacostraca,Decapoda,Penaeidae,Xiphopenaeus,Xiphopenaeus kroyeri,27. Shrimp,6,Ilha da Cotinga,Paranaguá,4,3,2018,04/03/2018,"2,85",,,,Verao,28,Polihalino,26,
13018,Arthropoda,Malacostraca,Decapoda,Penaeidae,Xiphopenaeus,Xiphopenaeus kroyeri,27. Shrimp,6,Ilha da Cotinga,Paranaguá,4,3,2018,04/03/2018,"2,85",,,,Verao,28,Polihalino,26,
13019,Arthropoda,Malacostraca,Decapoda,Penaeidae,Xiphopenaeus,Xiphopenaeus kroyeri,27. Shrimp,6,Ilha da Cotinga,Paranaguá,4,3,2018,04/03/2018,"2,85",,,,Verao,28,Polihalino,26,
13020,Arthropoda,Malacostraca,Decapoda,Penaeidae,Xiphopenaeus,Xiphopenaeus kroyeri,27. Shrimp,6,Ilha da Cotinga,Paranaguá,4,3,2018,04/03/2018,"2,85",,,,Verao,28,Polihalino,26,
13021,Arthropoda,Malacostraca,Decapoda,Penaeidae,Xiphopenaeus,Xiphopenaeus kroyeri,27. Shrimp,6,Ilha da Cotinga,Paranaguá,4,3,2018,04/03/2018,"2,85",,,,Verao,28,Polihalino,26,
13022,Arthropoda,Malacostraca,Decapoda,Penaeidae,Xiphopenaeus,Xiphopenaeus kroyeri,27. Shrimp,6,Ilha da Cotinga,Paranaguá,4,3,2018,04/03/2018,"2,85",,,,Verao,28,Polihalino,26,
13023,Arthropoda,Malacostraca,Decapoda,Penaeidae,Xiphopenaeus,Xiphopenaeus kroyeri,27. Shrimp,6,Ilha da Cotinga,Paranaguá,4,3,2018,04/03/2018,"2,85",,,,Verao,28,Polihalino,26,
13024,Arthropoda,Malacostraca,Decapoda,Penaeidae,Xiphopenaeus,Xiphopenaeus kroyeri,27. Shrimp,6,Ilha da Cotinga,Paranaguá,4,3,2018,04/03/2018,"2,85",,,,Verao,28,Polihalino,26,
13025,Arthropoda,Malacostraca,Decapoda,Penaeidae,Xiphopenaeus,Xiphopenaeus kroyeri,27. Shrimp,6,Ilha da Cotinga,Paranaguá,4,3,2018,04/03/2018,"2,85",,,,Verao,28,Polihalino,26,
13026,Arthropoda,Malacostraca,Decapoda,Penaeidae,Xiphopenaeus,Xiphopenaeus kroyeri,27. Shrimp,6,Ilha da Cotinga,Paranaguá,4,3,2018,04/03/2018,"2,85",,,,Verao,28,Polihalino,26,
13027,Arthropoda,Malacostraca,Decapoda,Penaeidae,Xiphopenaeus,Xiphopenaeus kroyeri,27. Shrimp,6,Ilha da Cotinga,Paranaguá,4,3,2018,04/03/2018,"2,85",,,,Verao,28,Polihalino,26,
13028,Arthropoda,Malacostraca,Decapoda,Penaeidae,Xiphopenaeus,Xiphopenaeus kroyeri,27. Shrimp,6,Ilha da Cotinga,Paranaguá,4,3,2018,04/03/2018,"2,85",,,,Verao,28,Polihalino,26,
13029,Arthropoda,Malacostraca,Decapoda,Penaeidae,Xiphopenaeus,Xiphopenaeus kroyeri,27. Shrimp,6,Ilha da Cotinga,Paranaguá,4,3,2018,04/03/2018,"2,85",,,,Verao,28,Polihalino,26,
13030,Arthropoda,Malacostraca,Decapoda,Penaeidae,Xiphopenaeus,Xiphopenaeus kroyeri,27. Shrimp,6,Ilha da Cotinga,Paranaguá,4,3,2018,04/03/2018,"2,85",,,,Verao,28,Polihalino,26,
13031,Arthropoda,Malacostraca,Decapoda,Penaeidae,Xiphopenaeus,Xiphopenaeus kroyeri,27. Shrimp,6,Ilha da Cotinga,Paranaguá,4,3,2018,04/03/2018,"2,85",,,,Verao,28,Polihalino,26,
13032,Arthropoda,Malacostraca,Decapoda,Penaeidae,Xiphopenaeus,Xiphopenaeus kroyeri,27. Shrimp,6,Ilha da Cotinga,Paranaguá,4,3,2018,04/03/2018,"2,85",,,,Verao,28,Polihalino,26,
13033,Arthropoda,Malacostraca,Decapoda,Penaeidae,Xiphopenaeus,Xiphopenaeus kroyeri,27. Shrimp,6,Ilha da Cotinga,Paranaguá,4,3,2018,04/03/2018,"2,85",,,,Verao,28,Polihalino,26,
13034,Arthropoda,Malacostraca,Decapoda,Penaeidae,Xiphopenaeus,Xiphopenaeus kroyeri,27. Shrimp,6,Ilha da Cotinga,Paranaguá,4,3,2018,04/03/2018,"2,85",,,,Verao,28,Polihalino,26,
13035,Arthropoda,Malacostraca,Decapoda,Penaeidae,Xiphopenaeus,Xiphopenaeus kroyeri,27. Shrimp,6,Ilha da Cotinga,Paranaguá,4,3,2018,04/03/2018,"2,85",,,,Verao,28,Polihalino,26,
13036,Arthropoda,Malacostraca,Decapoda,Penaeidae,Xiphopenaeus,Xiphopenaeus kroyeri,27. Shrimp,6,Ilha da Cotinga,Paranaguá,4,3,2018,04/03/2018,"2,85",,,,Verao,28,Polihalino,26,
13037,Arthropoda,Malacostraca,Decapoda,Penaeidae,Xiphopenaeus,Xiphopenaeus kroyeri,27. Shrimp,6,Ilha da Cotinga,Paranaguá,4,3,2018,04/03/2018,"2,85",,,,Verao,28,Polihalino,26,
13038,Arthropoda,Malacostraca,Decapoda,Penaeidae,Xiphopenaeus,Xiphopenaeus kroyeri,27. Shrimp,6,Ilha da Cotinga,Paranaguá,4,3,2018,04/03/2018,"2,85",,,,Verao,28,Polihalino,26,
13039,Arthropoda,Malacostraca,Decapoda,Penaeidae,Xiphopenaeus,Xiphopenaeus kroyeri,27. Shrimp,6,Ilha da Cotinga,Paranaguá,4,3,2018,04/03/2018,"2,85",,,,Verao,28,Polihalino,26,
13040,Arthropoda,Malacostraca,Decapoda,Penaeidae,Xiphopenaeus,Xiphopenaeus kroyeri,27. Shrimp,6,Ilha da Cotinga,Paranaguá,4,3,2018,04/03/2018,"2,85",,,,Verao,28,Polihalino,26,
13041,Arthropoda,Malacostraca,Decapoda,Penaeidae,Xiphopenaeus,Xiphopenaeus kroyeri,27. Shrimp,6,Ilha da Cotinga,Paranaguá,4,3,2018,04/03/2018,"2,85",,,,Verao,28,Polihalino,26,
13042,Arthropoda,Malacostraca,Decapoda,Penaeidae,Xiphopenaeus,Xiphopenaeus kroyeri,27. Shrimp,6,Ilha da Cotinga,Paranaguá,4,3,2018,04/03/2018,"2,85",,,,Verao,28,Polihalino,26,
13043,Arthropoda,Malacostraca,Decapoda,Penaeidae,Xiphopenaeus,Xiphopenaeus kroyeri,27. Shrimp,6,Ilha da Cotinga,Paranaguá,4,3,2018,04/03/2018,"2,85",,,,Verao,28,Polihalino,26,
